Delaware,2016,3.77,1.16,3.82,28.93,384.51,74.42,N/A*,,,,,,,
Delaware,2017,4.07,1.04,3.94,28.72,391.09,73.53,N/A*,,,,,,,
Delaware,2018,4.60,1.06,4.57,28.92,393.14,73.62,N/A*,,,,,,,
District of Columbia,1978,9.62,1.01,9.79,29.50,90.10,77.30,N/A*,,,,,,,
District of Columbia,1979,10.81,1.61,11.10,29.50,97.00,76.10,N/A*,,,,,,,
District of Columbia,1980,13.04,1.78,13.38,29.40,97.40,75.70,N/A*,,,,,,,
District of Columbia,1981,14.47,2.03,14.88,29.60,118.30,73.60,N/A*,,,,,,,
District of Columbia,1982,15.19,2.81,15.79,28.70,127.10,76.30,N/A*,,,,,,,
District of Columbia,1983,12.50,2.26,12.95,28.00,121.70,80.50,N/A*,,,,,,,
District of Columbia,1984,11.62,2.72,12.15,27.40,143.30,79.90,N/A*,,,,,,,
District of Columbia,1985,10.65,2.60,11.12,27.00,194.30,75.20,N/A*,,,,,,,
District of Columbia,1986,9.61,2.37,10.03,26.00,152.50,78.30,36,,,,,,,
District of Columbia,1987,8.99,2.41,9.40,26.70,140.80,77.70,26,,,,,,,
District of Columbia,1988,8.60,2.53,9.01,29.40,191.80,77.45,68,,,,,,,
District of Columbia,1989,9.43,2.64,9.87,29.40,224.70,78.10,61,,,,,,,
District of Columbia,1990,9.44,2.50,9.86,27.80,190.37,79.05,40,,,,,,,
District of Columbia,1991,8.15,2.21,8.52,27.90,214.20,78.70,52,,,,,,,
District of Columbia,1992,7.88,1.41,8.14,24.90,201.80,74.60,17,,,,,,,
District of Columbia,1993,6.63,1.19,6.81,28.60,209.00,80.40,34,,,,,,,
District of Columbia,1994,7.29,1.17,7.47,29.30,218.00,83.00,46,,,,,,,
District of Columbia,1995,7.43,1.24,7.62,29.20,266.50,80.90,56,,,,,,,
District of Columbia,1996,7.30,1.37,7.52,28.40,278.40,79.80,51,,,,,,,
District of Columbia,1997,7.47,0.88,7.61,29.00,220.60,82.40,28,,,,,,,
District of Columbia,1998,6.96,0.65,7.05,29.30,248.90,82.50,21,,,,,,,
District of Columbia,1999,7.13,0.64,7.22,29.50,271.20,80.20,33,,,,,,,
District of Columbia,2000,7.82,0.48,7.90,29.50,288.30,78.10,33,,,,,,,
District of Columbia,2001,7.02,0.34,7.07,27.70,326.80,72.50,19,,,,,,,
District of Columbia,2002,6.56,0.36,6.62,27.40,329.40,73.00,15,,,,,,,
District of Columbia,2003,5.69,0.27,5.73,27.20,363.20,69.70,25,,,,,,,
District of Columbia,2004,5.50,0.22,5.53,27.60,418.70,70.30,52,,,,,,,
District of Columbia,2005,5.64,0.23,5.67,29.05,504.62,73.76,55,,,,,,,
District of Columbia,2006,6.51,0.15,6.53,30.06,513.65,75.82,31,,,,,,,
District of Columbia,2007,6.50,0.28,6.54,29.72,525.89,75.25,18,,,,,,,
District of Columbia,2008,6.08,0.39,6.14,28.25,563.73,70.70,N/A*,,,,,,,
District of Columbia,2009,4.96,0.40,5.02,29.47,600.04,74.32,5,,,,,,,
District of Columbia,2010,4.84,0.63,4.93,29.57,607.01,74.11,6,,,,,,,
District of Columbia,2011,4.52,0.73,4.62,29.56,554.80,74.22,N/A*,,,,,,,
District of Columbia,2012,3.65,0.57,3.72,29.20,592.16,76.47,17,,,,,,,
District of Columbia,2013,3.86,0.65,3.95,28.86,586.80,77.28,N/A*,,,,,,,
District of Columbia,2014,4.15,0.67,4.22,29.25,603.69,78.65,N/A*,,,,,,,
District of Columbia,2015,3.84,0.84,3.95,29.60,711.75,75.33,N/A*,,,,,,,
District of Columbia,2016,3.59,0.79,3.69,29.47,706.71,77.65,N/A*,,,,,,,
District of Columbia,2017,3.94,0.78,3.96,29.12,685.11,77.76,N/A*,,,,,,,
District of Columbia,2018,4.51,0.60,4.59,29.19,679.41,80.77,N/A*,,,,,,,
Florida,1978,9.10,2.31,9.48,26.60,48.00,75.40,N/A*,,,,,,,
Florida,1979,10.61,2.70,11.10,28.10,55.80,75.10,N/A*,,,,,,,
Florida,1980,12.86,3.00,13.45,27.40,66.80,71.50,N/A*,,,,,,,
Florida,1981,14.84,2.99,15.48,28.20,78.10,72.60,N/A*,,,,,,,
Florida,1982,15.20,2.81,15.83,26.70,85.00,73.90,N/A*,,,,,,,
Florida,1983,12.29,2.98,12.86,27.90,78.10,76.60,N/A*,,,,,,,
Florida,1984,11.68,2.82,12.21,28.60,80.20,80.10,N/A*,,,,,,,
Florida,1985,10.68,2.85,11.19,28.00,84.60,77.90,N/A*,,,,,,,
Florida,1986,9.52,2.49,9.96,27.10,93.30,75.40,39,,,,,,,
Florida,1987,8.64,2.07,8.98,27.40,100.40,75.00,49,,,,,,,
Florida,1988,8.65,1.89,8.96,28.70,101.20,75.97,67,,,,,,,
Florida,1989,9.69,1.83,9.99,28.10,106.40,74.50,46,,,,,,,
Florida,1990,9.67,1.67,9.95,27.96,119.87,74.28,36,,,,,,,
Florida,1991,8.93,1.41,9.16,27.60,114.60,74.30,29,,,,,,,
Florida,1992,7.35,1.47,7.59,26.30,112.40,73.30,41,,,,,,,
Florida,1993,6.78,1.06,6.95,27.10,117.50,78.00,25,,,,,,,
Florida,1994,7.29,0.95,7.45,28.00,121.20,79.50,43,,,,,,,
Florida,1995,7.74,0.80,7.87,27.90,127.30,78.70,35,,,,,,,
Florida,1996,7.66,0.85,7.80,27.30,126.40,79.10,22,,,,,,,
Florida,1997,7.52,0.85,7.66,27.80,134.50,78.30,22,,,,,,,
Florida,1998,6.97,0.73,7.09,27.60,138.90,77.90,14,,,,,,,
Florida,1999,7.19,0.64,7.29,28.00,148.80,78.90,21,,,,,,,
Florida,2000,7.96,0.40,8.02,28.50,161.80,78.30,21,,,,,,,
Florida,2001,7.03,0.28,7.08,27.40,173.60,76.80,8,,,,,,,
Florida,2002,6.53,0.21,6.56,27.20,182.50,75.50,12,,,,,,,
Florida,2003,5.78,0.17,5.80,26.90,196.70,73.50,15,,,,,,,
Florida,2004,5.75,0.34,5.80,28.10,230.30,75.50,37,,,,,,,
Florida,2005,5.94,0.33,5.99,28.75,279.91,75.10,37,,,,,,,
Florida,2006,6.70,0.37,6.75,29.34,298.73,75.82,30,,,,,,,
Florida,2007,6.55,0.35,6.60,29.77,295.45,79.81,13,,,,,,,
Florida,2008,6.17,0.50,6.25,28.85,293.30,75.56,N/A*,,,,,,,
Florida,2009,5.11,0.62,5.20,28.55,251.99,73.34,3,,,,,,,
Florida,2010,4.87,0.96,5.00,27.88,246.18,72.93,6,,,,,,,
Florida,2011,4.59,1.18,4.76,28.46,256.90,74.60,N/A*,,,,,,,
Florida,2012,3.67,1.15,3.83,27.56,290.87,74.45,13,,,,,,,
Florida,2013,3.86,1.09,4.01,27.29,303.17,76.67,N/A*,,,,,,,
Florida,2014,4.19,1.25,4.36,28.02,323.51,77.38,N/A*,,,,,,,
Florida,2015,3.96,1.51,4.16,28.22,334.05,77.01,N/A*,,,,,,,
Florida,2016,3.77,1.41,3.95,28.66,342.13,79.20,N/A*,,,,,,,
Florida,2017,4.10,1.37,4.25,28.63,321.55,78.98,N/A*,,,,,,,
Florida,2018,4.62,1.12,4.74,28.85,326.60,77.98,N/A*,,,,,,,
Georgia,1978,9.30,2.48,9.72,27.70,52.30,78.90,N/A*,,,,,,,
Georgia,1979,10.49,2.69,10.97,28.00,61.10,77.70,N/A*,,,,,,,
Georgia,1980,12.31,2.79,12.84,28.00,72.90,76.40,N/A*,,,,,,,
Georgia,1981,14.11,3.17,14.78,27.90,73.40,76.60,N/A*,,,,,,,
Georgia,1982,14.76,3.91,15.74,24.60,78.70,76.30,N/A*,,,,,,,
Georgia,1983,12.48,2.85,13.03,26.90,81.60,79.20,N/A*,,,,,,,
Georgia,1984,11.90,2.87,12.45,27.30,83.00,81.90,N/A*,,,,,,,
Georgia,1985,10.60,3.29,11.19,27.20,92.80,81.60,N/A*,,,,,,,
Georgia,1986,9.64,2.49,10.07,26.60,104.90,79.60,22,,,,,,,
Georgia,1987,8.78,2.38,9.17,27.40,115.10,78.20,41,,,,,,,
Georgia,1988,8.85,2.40,9.24,28.20,123.10,79.37,60,,,,,,,
Georgia,1989,9.76,2.24,10.15,27.70,129.20,77.30,31,,,,,,,
Georgia,1990,9.33,2.10,9.69,26.77,125.30,79.40,30,,,,,,,
Georgia,1991,9.21,1.80,9.50,27.40,112.50,81.40,19,,,,,,,
Georgia,1992,7.90,1.69,8.18,25.00,106.20,80.90,17,,,,,,,
Georgia,1993,7.00,1.23,7.19,25.80,121.10,81.40,21,,,,,,,
Georgia,1994,7.57,1.36,7.79,27.50,118.40,82.20,34,,,,,,,
Georgia,1995,7.84,1.15,8.05,26.10,129.50,83.30,34,,,,,,,
Georgia,1996,7.57,1.08,7.76,25.80,125.10,81.20,22,,,,,,,
Georgia,1997,7.50,0.98,7.65,27.80,155.10,83.00,21,,,,,,,
Georgia,1998,6.95,0.89,7.08,28.10,169.30,82.20,9,,,,,,,
Georgia,1999,7.23,0.80,7.35,28.50,187.80,82.30,15,,,,,,,
Georgia,2000,7.96,0.67,8.06,28.80,191.30,81.10,19,,,,,,,
Georgia,2001,6.90,0.53,6.98,27.80,195.80,78.50,10,,,,,,,
Georgia,2002,6.45,0.48,6.52,27.40,195.30,78.20,14,,,,,,,
Georgia,2003,5.72,0.34,5.77,26.50,201.10,74.30,16,,,,,,,
Georgia,2004,5.69,0.39,5.75,27.60,215.50,75.60,39,,,,,,,
Georgia,2005,5.87,0.42,5.93,28.58,230.91,78.01,35,,,,,,,
Georgia,2006,6.56,0.45,6.62,29.26,231.12,80.47,23,,,,,,,
Georgia,2007,6.37,0.54,6.45,29.80,235.39,84.32,11,,,,,,,
Georgia,2008,6.05,0.76,6.16,28.94,262.95,81.57,N/A*,,,,,,,
Georgia,2009,4.95,0.87,5.07,28.45,278.49,76.60,4,,,,,,,
Georgia,2010,4.75,1.04,4.90,28.22,279.10,76.17,8,,,,,,,
Georgia,2011,4.52,1.22,4.70,28.34,282.20,78.66,N/A*,,,,,,,
Georgia,2012,3.64,1.11,3.78,27.60,304.12,79.71,14,,,,,,,
Georgia,2013,3.80,1.10,3.96,27.52,315.48,80.75,N/A*,,,,,,,
Georgia,2014,4.12,1.13,4.27,28.06,338.36,80.37,N/A*,,,,,,,
Georgia,2015,3.85,1.18,4.01,28.27,370.88,80.03,N/A*,,,,,,,
Georgia,2016,3.72,1.27,3.89,28.66,378.46,81.63,N/A*,,,,,,,
Georgia,2017,4.07,1.25,4.24,28.42,349.71,82.03,N/A*,,,,,,,
Georgia,2018,4.58,0.89,4.70,28.44,355.58,81.06,N/A*,,,,,,,
Hawaii,1978,9.43,1.65,9.70,28.90,80.90,75.20,N/A*,,,,,,,
Hawaii,1979,11.05,1.87,11.39,28.90,97.70,73.20,N/A*,,,,,,,
Hawaii,1980,12.04,2.08,12.44,28.90,126.40,72.80,N/A*,,,,,,,
Hawaii,1981,13.81,1.99,14.25,27.60,126.90,70.70,N/A*,,,,,,,
Hawaii,1982,13.31,2.04,13.75,26.60,137.90,73.70,N/A*,,,,,,,
Hawaii,1983,12.33,1.92,12.71,27.70,131.80,75.00,N/A*,,,,,,,
Hawaii,1984,12.20,2.22,12.66,26.70,134.50,70.60,N/A*,,,,,,,
Hawaii,1985,11.55,2.17,11.96,27.10,141.10,70.50,N/A*,,,,,,,
Hawaii,1986,9.52,2.13,9.88,26.60,161.20,71.90,37,,,,,,,
Hawaii,1987,9.16,2.01,9.49,27.50,168.10,74.90,37,,,,,,,
Hawaii,1988,8.82,1.90,9.12,28.50,170.00,71.35,62,,,,,,,
Hawaii,1989,9.50,1.87,9.82,28.40,202.70,71.40,50,,,,,,,
Hawaii,1990,9.47,1.81,9.77,27.90,241.40,67.03,48,,,,,,,
Hawaii,1991,8.42,1.87,8.72,28.60,271.10,67.70,44,,,,,,,
Hawaii,1992,6.32,1.99,6.63,28.30,281.90,68.10,72,,,,,,,
Hawaii,1993,5.78,1.84,6.05,29.20,300.80,72.90,73,,,,,,,
Hawaii,1994,6.37,1.40,6.57,29.70,284.10,76.30,76,,,,,,,
Hawaii,1995,7.28,1.62,7.55,29.10,275.00,79.60,41,,,,,,,
Hawaii,1996,6.96,1.52,7.20,29.40,271.20,80.10,39,,,,,,,
Hawaii,1997,7.32,1.83,7.61,29.00,260.20,79.30,25,,,,,,,
Hawaii,1998,6.76,1.59,7.00,29.10,264.70,79.20,7,,,,,,,
Hawaii,1999,7.04,1.49,7.27,29.00,263.30,80.90,21,,,,,,,
Hawaii,2000,7.59,1.42,7.81,29.20,264.40,80.20,41,,,,,,,
Hawaii,2001,6.81,1.48,7.03,28.70,259.60,81.20,6,,,,,,,
Hawaii,2002,6.44,1.27,6.62,29.00,284.60,78.00,14,,,,,,,
Hawaii,2003,5.43,0.81,5.55,28.60,335.90,74.90,23,,,,,,,
Hawaii,2004,5.40,0.78,5.51,28.80,386.60,73.40,34,,,,,,,
Hawaii,2005,5.73,0.70,5.83,28.72,454.22,71.80,31,,,,,,,
Hawaii,2006,6.15,0.97,6.30,29.28,516.72,73.59,15,,,,,,,
Hawaii,2007,6.01,1.19,6.18,29.56,485.50,72.77,4,,,,,,,
Hawaii,2008,5.73,1.31,5.92,28.92,481.86,77.81,N/A*,,,,,,,
Hawaii,2009,4.79,1.66,5.03,28.99,502.99,71.62,1,,,,,,,
Hawaii,2010,4.83,1.29,5.01,29.16,552.88,68.36,10,,,,,,,
Hawaii,2011,4.58,1.23,4.75,29.03,483.70,72.50,N/A*,,,,,,,
Hawaii,2012,3.68,1.24,3.85,28.86,513.47,72.81,10,,,,,,,
Hawaii,2013,3.80,1.22,3.97,29.02,551.20,72.10,N/A*,,,,,,,
Hawaii,2014,4.16,1.27,4.32,28.73,556.07,74.10,N/A*,,,,,,,
Hawaii,2015,3.88,1.31,4.06,28.94,598.31,73.57,N/A*,,,,,,,
Hawaii,2016,3.73,1.30,3.91,29.54,705.23,73.93,N/A*,,,,,,,
Hawaii,2017,3.99,1.03,4.13,29.60,667.03,74.02,N/A*,,,,,,,
Hawaii,2018,4.48,0.97,4.62,29.84,718.03,72.10,N/A*,,,,,,,
Idaho,1978,9.55,1.76,9.84,28.30,57.50,75.90,N/A*,,,,,,,
Idaho,1979,10.84,1.80,11.16,28.70,64.60,76.30,N/A*,,,,,,,
Idaho,1980,12.27,2.12,12.66,29.60,66.90,80.40,N/A*,,,,,,,
Idaho,1981,13.38,1.74,14.18,26.70,81.10,68.50,N/A*,,,,,,,
Idaho,1982,14.72,3.70,15.53,26.30,90.60,73.70,N/A*,,,,,,,
Idaho,1983,12.92,2.06,13.37,21.60,76.90,60.40,N/A*,,,,,,,
Idaho,1984,11.20,2.47,11.64,29.30,73.30,83.20,N/A*,,,,,,,
Idaho,1985,10.39,2.57,10.84,29.50,76.80,82.80,N/A*,,,,,,,
Idaho,1986,10.02,2.08,10.39,24.30,89.60,75.70,8,,,,,,,
Idaho,1987,9.22,1.61,9.49,26.60,106.30,77.30,17,,,,,,,
Idaho,1988,8.42,1.83,8.73,25.80,100.10,75.07,57,,,,,,,
Idaho,1989,9.87,1.78,10.17,29.60,140.40,70.10,31,,,,,,,
Idaho,1990,10.09,1.37,10.32,28.00,133.80,72.80,0,,,,,,,
Idaho,1991,9.26,2.48,9.68,26.80,100.00,76.30,3,,,,,,,
Idaho,1992,8.00,2.38,8.39,26.50,103.10,76.30,20,,,,,,,
Idaho,1993,7.08,0.96,7.24,25.40,95.80,71.00,6,,,,,,,
Idaho,1994,7.29,0.88,7.43,27.80,112.20,76.40,37,,,,,,,
Idaho,1995,7.67,0.75,7.79,27.20,135.10,75.60,32,,,,,,,
Idaho,1996,7.72,0.84,7.86,27.40,140.80,72.90,17,,,,,,,
Idaho,1997,7.69,1.03,7.86,27.10,143.40,75.20,9,,,,,,,
Idaho,1998,7.04,0.81,7.16,27.00,143.80,76.00,5,,,,,,,
Idaho,1999,7.15,0.81,7.27,27.50,147.30,76.30,12,,,,,,,
Idaho,2000,7.77,0.70,7.88,28.50,160.00,76.10,15,,,,,,,
Idaho,2001,6.93,0.53,7.01,27.20,162.00,76.10,5,,,,,,,
Idaho,2002,6.53,0.53,6.61,26.10,161.10,74.50,11,,,,,,,
Idaho,2003,5.66,0.52,5.74,26.30,164.60,75.00,14,,,,,,,
Idaho,2004,5.63,0.76,5.74,28.20,183.40,76.00,31,,,,,,,
Idaho,2005,5.86,0.67,5.95,28.83,198.85,76.85,19,,,,,,,
Idaho,2006,6.49,0.59,6.58,29.10,232.13,77.38,18,,,,,,,
Idaho,2007,6.43,0.71,6.53,29.46,262.33,77.85,7,,,,,,,
Idaho,2008,5.99,0.85,6.11,28.94,280.77,77.26,N/A*,,,,,,,
Idaho,2009,5.00,0.74,5.11,29.11,244.24,75.85,3,,,,,,,
Idaho,2010,4.79,1.02,4.94,27.47,247.84,74.06,5,,,,,,,
Idaho,2011,4.67,1.25,4.85,27.99,233.10,77.45,N/A*,,,,,,,
Idaho,2012,3.73,1.29,3.91,27.09,254.01,76.86,4,,,,,,,
Idaho,2013,3.83,1.33,4.01,27.10,249.86,77.62,N/A*,,,,,,,
Idaho,2014,4.19,1.55,4.39,28.15,288.92,75.72,N/A*,,,,,,,
Idaho,2015,3.91,1.29,4.08,27.97,329.83,77.28,N/A*,,,,,,,
Idaho,2016,3.72,1.23,3.88,28.22,324.01,78.04,N/A*,,,,,,,
Idaho,2017,4.08,1.31,4.26,28.66,308.13,79.13,N/A*,,,,,,,
Idaho,2018,4.62,1.28,4.80,28.70,366.39,74.08,N/A*,,,,,,,
Illinois,1978,9.22,1.63,9.50,25.70,60.20,70.40,N/A*,,,,,,,
Illinois,1979,10.20,2.04,10.56,26.60,62.80,72.10,N/A*,,,,,,,
Illinois,1980,12.06,2.41,12.52,26.80,71.70,70.20,N/A*,,,,,,,
Illinois,1981,13.94,2.64,14.50,25.70,74.30,70.30,N/A*,,,,,,,
Illinois,1982,14.10,2.69,14.70,24.20,72.50,69.70,N/A*,,,,,,,
Illinois,1983,12.26,2.85,12.81,26.30,84.30,70.40,N/A*,,,,,,,
Illinois,1984,11.97,2.85,12.52,25.60,78.80,72.30,N/A*,,,,,,,
Illinois,1985,11.56,2.66,12.07,23.80,82.60,71.80,N/A*,,,,,,,
Illinois,1986,9.94,2.28,10.35,23.80,95.10,71.90,24,,,,,,,
Illinois,1987,9.18,2.09,9.54,24.50,101.50,71.30,29,,,,,,,
Illinois,1988,9.34,1.91,9.66,25.90,107.70,73.25,53,,,,,,,
Illinois,1989,9.89,1.93,10.23,25.30,117.00,73.20,36,,,,,,,
Illinois,1990,9.82,1.70,10.12,23.70,118.64,73.78,24,,,,,,,
Illinois,1991,9.09,1.52,9.35,24.10,126.30,73.00,23,,,,,,,
Illinois,1992,8.08,1.46,8.33,25.70,150.50,76.10,19,,,,,,,
Illinois,1993,7.14,0.83,7.28,25.10,151.30,76.30,20,,,,,,,
Illinois,1994,7.67,0.61,7.77,27.30,159.60,78.80,39,,,,,,,
Illinois,1995,7.96,0.54,8.04,27.90,157.50,77.30,33,,,,,,,
Illinois,1996,7.67,0.43,7.74,26.60,161.50,75.00,23,,,,,,,
Illinois,1997,7.50,0.58,7.60,27.30,162.00,78.60,27,,,,,,,
Illinois,1998,6.97,0.47,7.04,28.00,174.70,78.60,19,,,,,,,
Illinois,1999,7.15,0.35,7.20,27.80,182.40,77.30,28,,,,,,,
Illinois,2000,7.79,0.37,7.85,28.90,201.30,77.10,37,,,,,,,
Illinois,2001,6.97,0.29,7.01,27.40,222.20,75.20,19,,,,,,,
Illinois,2002,6.36,0.26,6.40,27.50,243.20,74.30,28,,,,,,,
Illinois,2003,5.54,0.20,5.57,26.60,250.00,73.50,27,,,,,,,
Illinois,2004,5.56,0.24,5.59,28.50,259.40,76.10,49,,,,,,,
Illinois,2005,5.78,0.21,5.81,28.79,275.94,76.17,45,,,,,,,
Illinois,2006,6.54,0.21,6.57,28.52,259.93,77.08,34,,,,,,,
Illinois,2007,6.56,0.24,6.60,28.70,254.91,78.51,16,,,,,,,
Illinois,2008,6.09,0.40,6.15,27.17,263.40,74.64,N/A*,,,,,,,
Illinois,2009,5.20,0.44,5.27,26.93,238.55,74.39,9,,,,,,,
Illinois,2010,4.97,0.53,5.05,26.63,228.66,77.11,11,,,,,,,
Illinois,2011,4.69,0.65,4.79,27.42,226.60,78.03,N/A*,,,,,,,
Illinois,2012,3.70,1.13,3.83,27.49,313.47,77.61,15,,,,,,,
Illinois,2013,3.87,1.24,4.03,27.31,307.32,80.03,N/A*,,,,,,,
Illinois,2014,4.13,1.36,4.29,28.04,328.06,79.91,N/A*,,,,,,,
Illinois,2015,3.86,1.30,4.02,28.21,365.17,79.31,N/A*,,,,,,,
Illinois,2016,3.70,1.30,3.84,28.21,339.55,80.97,N/A*,,,,,,,
Illinois,2017,4.03,1.25,4.15,28.18,312.77,81.99,N/A*,,,,,,,
Illinois,2018,4.66,1.28,4.79,28.35,298.04,82.22,N/A*,,,,,,,
Indiana,1978,9.40,1.27,9.62,23.40,46.70,71.20,N/A*,,,,,,,
Indiana,1979,10.86,1.61,11.15,24.40,52.70,71.70,N/A*,,,,,,,
Indiana,1980,12.68,2.04,13.09,23.20,49.30,69.90,N/A*,,,,,,,
Indiana,1981,14.53,2.49,15.07,23.60,54.90,70.30,N/A*,,,,,,,
Indiana,1982,14.97,2.46,15.53,21.70,47.30,73.10,N/A*,,,,,,,
Indiana,1983,12.45,2.06,12.87,22.80,51.20,74.30,N/A*,,,,,,,
Indiana,1984,12.12,2.41,12.60,23.40,53.40,76.30,N/A*,,,,,,,
Indiana,1985,11.28,2.63,11.78,23.20,55.10,75.20,N/A*,,,,,,,
Indiana,1986,9.88,2.28,10.30,21.60,64.40,74.30,27,,,,,,,
Indiana,1987,9.07,2.07,9.44,22.20,67.20,72.60,47,,,,,,,
Indiana,1988,8.90,2.08,9.25,23.50,74.00,75.12,68,,,,,,,
Indiana,1989,10.02,1.95,10.38,22.70,76.40,72.40,42,,,,,,,
Indiana,1990,9.91,1.85,10.25,21.70,83.03,73.13,29,,,,,,,
Indiana,1991,9.34,1.47,9.59,21.30,82.70,73.00,24,,,,,,,
Indiana,1992,8.09,1.02,8.27,21.70,100.30,75.50,12,,,,,,,
Indiana,1993,7.08,0.92,7.24,21.90,106.90,75.60,27,,,,,,,
Indiana,1994,7.66,1.10,7.85,23.80,109.50,78.60,34,,,,,,,
Indiana,1995,8.01,0.95,8.17,26.30,106.30,80.90,22,,,,,,,
Indiana,1996,7.76,0.73,7.89,25.30,108.00,80.50,25,,,,,,,
Indiana,1997,7.69,0.79,7.82,26.90,117.50,80.50,22,,,,,,,
Indiana,1998,7.12,0.67,7.22,27.10,125.10,79.50,12,,,,,,,
Indiana,1999,7.38,0.51,7.46,27.70,127.30,80.30,15,,,,,,,
Indiana,2000,8.13,0.67,8.23,28.40,136.60,79.50,26,,,,,,,
Indiana,2001,7.08,0.51,7.16,27.00,139.40,78.70,13,,,,,,,
Indiana,2002,6.67,0.53,6.75,27.00,145.10,80.10,15,,,,,,,
Indiana,2003,5.97,0.29,6.02,27.00,135.80,80.20,18,,,,,,,
Indiana,2004,5.89,0.26,5.93,27.70,140.40,80.30,27,,,,,,,
Indiana,2005,5.97,0.29,6.01,28.26,163.56,79.72,22,,,,,,,
Indiana,2006,6.67,0.33,6.72,27.93,167.53,81.31,26,,,,,,,
Indiana,2007,6.55,0.42,6.62,27.97,160.72,82.58,23,,,,,,,
Indiana,2008,6.14,0.47,6.21,26.76,186.97,80.29,N/A*,,,,,,,
Indiana,2009,5.39,0.90,5.53,27.01,200.63,76.43,7,,,,,,,
Indiana,2010,5.01,0.81,5.13,25.58,169.87,72.19,5,,,,,,,
Indiana,2011,4.97,0.64,5.06,27.59,186.70,82.33,N/A*,,,,,,,
Indiana,2012,3.71,0.98,3.83,26.60,220.14,78.64,6,,,,,,,
Indiana,2013,4.05,1.12,4.18,26.35,207.33,83.08,N/A*,,,,,,,
Indiana,2014,4.24,1.45,4.42,27.57,234.80,82.57,N/A*,,,,,,,
Indiana,2015,4.01,1.31,4.18,27.71,238.48,82.20,N/A*,,,,,,,
Indiana,2016,3.86,1.50,4.04,27.72,231.57,84.99,N/A*,,,,,,,
Indiana,2017,4.19,1.55,4.33,27.87,235.80,83.11,N/A*,,,,,,,
Indiana,2018,4.75,1.37,4.87,27.93,266.95,82.61,N/A*,,,,,,,
Iowa,1978,9.29,1.24,9.50,24.80,50.60,73.60,N/A*,,,,,,,
Iowa,1979,10.62,0.48,10.71,25.40,58.90,71.70,N/A*,,,,,,,
Iowa,1980,12.45,2.12,12.86,25.20,58.30,72.10,N/A*,,,,,,,
Iowa,1981,14.00,1.94,14.42,25.60,60.00,73.60,N/A*,,,,,,,
Iowa,1982,13.81,1.62,14.14,24.00,57.40,75.00,N/A*,,,,,,,
Iowa,1983,12.33,1.83,12.69,23.40,52.20,76.70,N/A*,,,,,,,
Iowa,1984,12.12,2.19,12.54,25.00,56.90,77.60,N/A*,,,,,,,
Iowa,1985,10.84,2.05,11.24,23.60,76.10,72.60,N/A*,,,,,,,
Iowa,1986,9.89,2.02,10.29,20.70,64.80,73.60,45,,,,,,,
Iowa,1987,8.85,1.69,9.15,24.90,72.20,77.80,54,,,,,,,
Iowa,1988,8.97,1.43,9.21,25.40,58.50,75.10,62,,,,,,,
Iowa,1989,9.69,1.16,9.89,25.70,72.00,77.30,37,,,,,,,
Iowa,1990,9.88,1.64,10.17,25.17,86.51,76.87,21,,,,,,,
Iowa,1991,9.46,1.09,9.64,25.40,101.00,72.40,9,,,,,,,
Iowa,1992,8.17,1.12,8.39,16.00,84.40,71.70,8,,,,,,,
Iowa,1993,7.06,0.72,7.18,16.60,98.90,70.00,10,,,,,,,
Iowa,1994,7.33,0.89,7.50,20.30,84.90,78.10,36,,,,,,,
Iowa,1995,8.02,0.53,8.11,21.00,91.60,77.00,25,,,,,,,
Iowa,1996,7.78,0.43,7.86,21.30,87.60,77.40,35,,,,,,,
Iowa,1997,7.73,0.96,7.89,26.30,112.90,80.00,13,,,,,,,
Iowa,1998,7.05,0.86,7.18,26.50,117.80,79.90,9,,,,,,,
Iowa,1999,7.32,0.72,7.43,27.00,111.80,82.00,12,,,,,,,
Iowa,2000,8.06,0.84,8.20,27.50,127.40,80.10,20,,,,,,,
Iowa,2001,6.92,0.74,7.03,27.60,132.60,82.40,9,,,,,,,
Iowa,2002,6.53,0.85,6.65,27.20,121.20,83.50,14,,,,,,,
Iowa,2003,5.66,0.97,5.80,26.70,126.50,80.90,15,,,,,,,
Iowa,2004,5.70,0.97,5.85,27.90,133.00,81.90,21,,,,,,,
Iowa,2005,5.80,0.70,5.91,28.24,147.58,81.95,18,,,,,,,
Iowa,2006,6.47,0.63,6.57,27.86,166.52,79.56,16,,,,,,,
Iowa,2007,6.39,0.87,6.52,28.22,162.04,83.12,6,,,,,,,
Iowa,2008,6.04,0.99,6.19,28.10,166.00,82.13,N/A*,,,,,,,
Iowa,2009,5.02,0.92,5.15,28.22,182.52,78.64,3,,,,,,,
Iowa,2010,4.80,0.88,4.92,28.61,135.88,81.22,2,,,,,,,
Iowa,2011,4.62,1.23,4.81,24.37,209.70,79.69,N/A*,,,,,,,
Iowa,2012,3.54,1.13,3.70,27.05,207.72,79.95,8,,,,,,,
Iowa,2013,3.82,1.17,3.99,27.53,216.47,82.33,N/A*,,,,,,,
Iowa,2014,4.17,1.31,4.36,27.67,213.96,81.98,N/A*,,,,,,,
Iowa,2015,3.94,1.48,4.15,27.34,220.95,82.69,N/A*,,,,,,,
Iowa,2016,3.83,1.39,4.03,27.98,217.47,83.98,N/A*,,,,,,,
